isogroup10128	Energy production and conversion
isogroup10132	Cell motility
isogroup10134	RNA processing and modification
isogroup10136	Cytoskeleton
isogroup10137	Lipid transport and metabolism
isogroup10138	Carbohydrate transport and metabolism
isogroup10139	Cytoskeleton
isogroup10140.1	Replication, recombination and repair
isogroup10140	Replication, recombination and repair
isogroup10141	Amino acid transport and metabolism
isogroup10142	Cell cycle control, cell division, chromosome partitioning
isogroup10143	Posttranslational modification, protein turnover, chaperones
isogroup10144	Signal transduction mechanisms
isogroup10145	Signal transduction mechanisms
isogroup10146	Transcription
isogroup10150	Transcription
isogroup10153	Energy production and conversion
isogroup10154	Signal transduction mechanisms
isogroup1015	Signal transduction mechanisms
isogroup10161	Inorganic ion transport and metabolism
isogroup10163	Energy production and conversion
isogroup10173	Secondary metabolites biosynthesis, transport and catabolism
isogroup10174	Transcription
isogroup10176	Translation, ribosomal structure and biogenesis
isogroup10178	Signal transduction mechanisms
isogroup1017	Signal transduction mechanisms
isogroup10180	Signal transduction mechanisms
isogroup10183	Posttranslational modification, protein turnover, chaperones
isogroup10185	Posttranslational modification, protein turnover, chaperones
isogroup10187	Cell wall/membrane/envelope biogenesis
isogroup10188	Transcription
isogroup1018	Lipid transport and metabolism
isogroup10191	Lipid transport and metabolism
isogroup10193	Signal transduction mechanisms
isogroup10195	Cell cycle control, cell division, chromosome partitioning
isogroup10197	Amino acid transport and metabolism
isogroup10199	Secondary metabolites biosynthesis, transport and catabolism
isogroup1019	Amino acid transport and metabolism
isogroup101	Transcription
isogroup10201	Posttranslational modification, protein turnover, chaperones
isogroup10203	Lipid transport and metabolism
isogroup10205	Intracellular trafficking, secretion, and vesicular transport
isogroup10206	Translation, ribosomal structure and biogenesis
isogroup1020	Replication, recombination and repair
isogroup10213	Amino acid transport and metabolism
isogroup10214	Inorganic ion transport and metabolism
isogroup10217	Carbohydrate transport and metabolism
isogroup10218	RNA processing and modification
isogroup10219	RNA processing and modification
isogroup10221	Posttranslational modification, protein turnover, chaperones
isogroup10222	Translation, ribosomal structure and biogenesis
isogroup10223	Posttranslational modification, protein turnover, chaperones
isogroup10224	Posttranslational modification, protein turnover, chaperones
isogroup10226	Defense mechanisms
isogroup10227	Signal transduction mechanisms
isogroup1022	Cytoskeleton
isogroup10233	Replication, recombination and repair
isogroup10236	Inorganic ion transport and metabolism
isogroup10237	Intracellular trafficking, secretion, and vesicular transport
isogroup1023	Signal transduction mechanisms
isogroup10241	Secondary metabolites biosynthesis, transport and catabolism
isogroup10249	Translation, ribosomal structure and biogenesis
isogroup10250	Posttranslational modification, protein turnover, chaperones
isogroup10252	RNA processing and modification
isogroup10257	Carbohydrate transport and metabolism
isogroup10258	Energy production and conversion
isogroup10259	RNA processing and modification
isogroup1025	Posttranslational modification, protein turnover, chaperones
isogroup10263	Signal transduction mechanisms
isogroup10264	Signal transduction mechanisms
isogroup10265	Signal transduction mechanisms
isogroup10266	Energy production and conversion
isogroup10267	Signal transduction mechanisms
isogroup10269.1	Intracellular trafficking, secretion, and vesicular transport
isogroup10269	Intracellular trafficking, secretion, and vesicular transport
isogroup10271	Translation, ribosomal structure and biogenesis
isogroup10273	Signal transduction mechanisms
isogroup10274	Cytoskeleton
isogroup10276	Signal transduction mechanisms
isogroup10278	Secondary metabolites biosynthesis, transport and catabolism
isogroup1028.1	Signal transduction mechanisms
isogroup10282	Amino acid transport and metabolism
isogroup10285	Amino acid transport and metabolism
isogroup10286	Transcription
isogroup10288	Extracellular structures
isogroup1028	Signal transduction mechanisms
isogroup10291	Posttranslational modification, protein turnover, chaperones
isogroup10294	Extracellular structures
isogroup10296	Lipid transport and metabolism
isogroup10300	Posttranslational modification, protein turnover, chaperones
isogroup10301	Energy production and conversion
isogroup10306	Intracellular trafficking, secretion, and vesicular transport
isogroup10307	Carbohydrate transport and metabolism
isogroup10309	Posttranslational modification, protein turnover, chaperones
isogroup1030	Secondary metabolites biosynthesis, transport and catabolism
isogroup10310	Replication, recombination and repair
isogroup10311	Defense mechanisms
isogroup10312	RNA processing and modification
isogroup10314	Nucleotide transport and metabolism
isogroup1031	Extracellular structures
isogroup10323	Amino acid transport and metabolism
isogroup10324	Signal transduction mechanisms
isogroup10327	Cell wall/membrane/envelope biogenesis
isogroup1032	Extracellular structures
isogroup10330	Replication, recombination and repair
isogroup10332	Signal transduction mechanisms
isogroup10335	Transcription
isogroup1033	Signal transduction mechanisms
isogroup10342	Transcription
isogroup10345	Transcription
isogroup10346	RNA processing and modification
isogroup10348	Intracellular trafficking, secretion, and vesicular transport
isogroup10350	Transcription
isogroup10351	Intracellular trafficking, secretion, and vesicular transport
isogroup10352	Signal transduction mechanisms
isogroup10356	Amino acid transport and metabolism
isogroup10358	Transcription
isogroup10360	Translation, ribosomal structure and biogenesis
isogroup10364	Posttranslational modification, protein turnover, chaperones
isogroup10367	RNA processing and modification
isogroup10368	Intracellular trafficking, secretion, and vesicular transport
isogroup1036	Signal transduction mechanisms
isogroup10370	Translation, ribosomal structure and biogenesis
isogroup10372	Secondary metabolites biosynthesis, transport and catabolism
isogroup10374	Cell cycle control, cell division, chromosome partitioning
isogroup10375	RNA processing and modification
isogroup10377	Intracellular trafficking, secretion, and vesicular transport
isogroup10380	Intracellular trafficking, secretion, and vesicular transport
isogroup10382	Inorganic ion transport and metabolism
isogroup10385	Amino acid transport and metabolism
isogroup10387	Posttranslational modification, protein turnover, chaperones
isogroup10389	Transcription
isogroup1038	Inorganic ion transport and metabolism
isogroup10391	Transcription
isogroup10393	Signal transduction mechanisms
isogroup10394	Amino acid transport and metabolism
isogroup103	Defense mechanisms
isogroup10402	Signal transduction mechanisms
isogroup10404	Cytoskeleton
isogroup1040	Posttranslational modification, protein turnover, chaperones
isogroup10411	RNA processing and modification
isogroup10413	Intracellular trafficking, secretion, and vesicular transport
isogroup10414.1	Replication, recombination and repair
isogroup10414	Signal transduction mechanisms
isogroup10415	Coenzyme transport and metabolism
isogroup10417	Signal transduction mechanisms
isogroup10419	Intracellular trafficking, secretion, and vesicular transport
isogroup1041	Signal transduction mechanisms
isogroup10420	Signal transduction mechanisms
isogroup10423	Intracellular trafficking, secretion, and vesicular transport
isogroup10424	Transcription
isogroup10427	Lipid transport and metabolism
isogroup10428	Amino acid transport and metabolism
isogroup10429	Translation, ribosomal structure and biogenesis
isogroup10433	Signal transduction mechanisms
isogroup10436	Transcription
isogroup10438	Signal transduction mechanisms
isogroup10439	Cytoskeleton
isogroup10440	Carbohydrate transport and metabolism
isogroup10445	Translation, ribosomal structure and biogenesis
isogroup10447	Transcription
isogroup1044	Intracellular trafficking, secretion, and vesicular transport
isogroup10450	Posttranslational modification, protein turnover, chaperones
isogroup10453	Secondary metabolites biosynthesis, transport and catabolism
isogroup10455	Transcription
isogroup10457	Chromatin structure and dynamics
isogroup10459	Posttranslational modification, protein turnover, chaperones
isogroup1045	Extracellular structures
isogroup10460	Extracellular structures
isogroup10465	Transcription
isogroup10466	Posttranslational modification, protein turnover, chaperones
isogroup10467	Carbohydrate transport and metabolism
isogroup10468	Cell cycle control, cell division, chromosome partitioning
isogroup10469	Nucleotide transport and metabolism
isogroup10470	Intracellular trafficking, secretion, and vesicular transport
isogroup10471	Intracellular trafficking, secretion, and vesicular transport
isogroup10472	Cell cycle control, cell division, chromosome partitioning
isogroup10473	Transcription
isogroup10474	Coenzyme transport and metabolism
isogroup10477.1	Transcription
isogroup10477	Transcription
isogroup10478	Secondary metabolites biosynthesis, transport and catabolism
isogroup10479	Amino acid transport and metabolism
isogroup1047	Signal transduction mechanisms
isogroup10480	Cytoskeleton
isogroup10481	Intracellular trafficking, secretion, and vesicular transport
isogroup10483	Cell wall/membrane/envelope biogenesis
isogroup10485	Energy production and conversion
isogroup10486	Transcription
isogroup1048	Signal transduction mechanisms
isogroup10490	Secondary metabolites biosynthesis, transport and catabolism
isogroup10491	RNA processing and modification
isogroup10493	Posttranslational modification, protein turnover, chaperones
isogroup10494	Translation, ribosomal structure and biogenesis
isogroup104	Cytoskeleton
isogroup10502	Translation, ribosomal structure and biogenesis
isogroup10507.1	RNA processing and modification
isogroup10507	RNA processing and modification
isogroup10508	Carbohydrate transport and metabolism
isogroup10509	Transcription
isogroup1050	Inorganic ion transport and metabolism
isogroup10511	Cytoskeleton
isogroup10512	Posttranslational modification, protein turnover, chaperones
isogroup10517	Lipid transport and metabolism
isogroup10525	Posttranslational modification, protein turnover, chaperones
isogroup1052	Translation, ribosomal structure and biogenesis
isogroup10531	Replication, recombination and repair
isogroup10533	Inorganic ion transport and metabolism
isogroup10534	Cytoskeleton
isogroup10535	Cell cycle control, cell division, chromosome partitioning
isogroup10536	Signal transduction mechanisms
isogroup1053	Signal transduction mechanisms
isogroup10540	Posttranslational modification, protein turnover, chaperones
isogroup10542	Signal transduction mechanisms
isogroup10543	Signal transduction mechanisms
isogroup10544	Replication, recombination and repair
isogroup10546	Signal transduction mechanisms
isogroup10549	Cell cycle control, cell division, chromosome partitioning
isogroup1054	Inorganic ion transport and metabolism
isogroup10552	Lipid transport and metabolism
isogroup10553	Signal transduction mechanisms
isogroup10554	Signal transduction mechanisms
isogroup10557	Energy production and conversion
isogroup10564	Carbohydrate transport and metabolism
isogroup10565	Posttranslational modification, protein turnover, chaperones
isogroup10567	Intracellular trafficking, secretion, and vesicular transport
isogroup10568	Carbohydrate transport and metabolism
isogroup10569	Extracellular structures
isogroup1056	Chromatin structure and dynamics
isogroup10571	Lipid transport and metabolism
isogroup10575	Nucleotide transport and metabolism
isogroup10577	Translation, ribosomal structure and biogenesis
isogroup10578	Signal transduction mechanisms
isogroup10579	Extracellular structures
isogroup10582	Intracellular trafficking, secretion, and vesicular transport
isogroup10585	Signal transduction mechanisms
isogroup10586	Energy production and conversion
isogroup10588.1	Extracellular structures
isogroup1058	Lipid transport and metabolism
isogroup10592	Signal transduction mechanisms
isogroup10594	Posttranslational modification, protein turnover, chaperones
isogroup10596	Posttranslational modification, protein turnover, chaperones
isogroup10598	Transcription
isogroup10599	Posttranslational modification, protein turnover, chaperones
isogroup1059	Secondary metabolites biosynthesis, transport and catabolism
isogroup105	Replication, recombination and repair
isogroup10600	Chromatin structure and dynamics
isogroup10605	Transcription
isogroup10606	Intracellular trafficking, secretion, and vesicular transport
isogroup10607	Transcription
isogroup10609	Translation, ribosomal structure and biogenesis
isogroup10610	RNA processing and modification
isogroup10611	Coenzyme transport and metabolism
isogroup10616	Inorganic ion transport and metabolism
isogroup1061	Transcription
isogroup10620	Posttranslational modification, protein turnover, chaperones
isogroup10623	Signal transduction mechanisms
isogroup10626	Energy production and conversion
isogroup10628	Amino acid transport and metabolism
isogroup10629	Lipid transport and metabolism
isogroup1062	Posttranslational modification, protein turnover, chaperones
isogroup10631	Carbohydrate transport and metabolism
isogroup10632	Signal transduction mechanisms
isogroup10634	Amino acid transport and metabolism
isogroup10635	Carbohydrate transport and metabolism
isogroup10637	Coenzyme transport and metabolism
isogroup1063	Signal transduction mechanisms
isogroup10641	Signal transduction mechanisms
isogroup10643	Posttranslational modification, protein turnover, chaperones
isogroup10645	Inorganic ion transport and metabolism
isogroup1064	Replication, recombination and repair
isogroup10654	Amino acid transport and metabolism
isogroup10657	Replication, recombination and repair
isogroup10658	Signal transduction mechanisms
isogroup10659	Energy production and conversion
isogroup10660	Posttranslational modification, protein turnover, chaperones
isogroup10661	Defense mechanisms
isogroup10662	Posttranslational modification, protein turnover, chaperones
isogroup10665	Signal transduction mechanisms
isogroup10666	Intracellular trafficking, secretion, and vesicular transport
isogroup1066	Replication, recombination and repair
isogroup10670	Carbohydrate transport and metabolism
isogroup10674	Posttranslational modification, protein turnover, chaperones
isogroup10675	Cell wall/membrane/envelope biogenesis
isogroup10678	Transcription
isogroup10681	Posttranslational modification, protein turnover, chaperones
isogroup10686	Inorganic ion transport and metabolism
isogroup10687	Energy production and conversion
isogroup10689	Carbohydrate transport and metabolism
isogroup1068	Posttranslational modification, protein turnover, chaperones
isogroup10692	Signal transduction mechanisms
isogroup10694	Intracellular trafficking, secretion, and vesicular transport
isogroup10695	Signal transduction mechanisms
isogroup10699	Energy production and conversion
isogroup1069	Cell wall/membrane/envelope biogenesis
isogroup10703	Posttranslational modification, protein turnover, chaperones
isogroup10704	Amino acid transport and metabolism
isogroup10705	Signal transduction mechanisms
isogroup10708	Signal transduction mechanisms
isogroup10709	Posttranslational modification, protein turnover, chaperones
isogroup1070	Transcription
isogroup10712	Transcription
isogroup10715	Inorganic ion transport and metabolism
isogroup10716	Posttranslational modification, protein turnover, chaperones
isogroup10720	Posttranslational modification, protein turnover, chaperones
isogroup10720	Transcription
isogroup10721	Signal transduction mechanisms
isogroup10722	Inorganic ion transport and metabolism
isogroup10725	Replication, recombination and repair
isogroup10726	Coenzyme transport and metabolism
isogroup10727	Extracellular structures
isogroup10728	Translation, ribosomal structure and biogenesis
isogroup10729	Transcription
isogroup10730	Signal transduction mechanisms
isogroup10731	Intracellular trafficking, secretion, and vesicular transport
isogroup10732	Signal transduction mechanisms
isogroup10733	Amino acid transport and metabolism
isogroup10738	Transcription
isogroup1073	Lipid transport and metabolism
isogroup10740	Signal transduction mechanisms
isogroup10744	Replication, recombination and repair
isogroup10745	Inorganic ion transport and metabolism
isogroup10748	RNA processing and modification
isogroup1074	Carbohydrate transport and metabolism
isogroup10751	Intracellular trafficking, secretion, and vesicular transport
isogroup10754	Posttranslational modification, protein turnover, chaperones
isogroup10755	Signal transduction mechanisms
isogroup10759	Signal transduction mechanisms
isogroup1075	Energy production and conversion
isogroup10761	Signal transduction mechanisms
isogroup10766	Posttranslational modification, protein turnover, chaperones
isogroup10767	Intracellular trafficking, secretion, and vesicular transport
isogroup10769	Signal transduction mechanisms
isogroup1076	Posttranslational modification, protein turnover, chaperones
isogroup10771	Lipid transport and metabolism
isogroup10776	Lipid transport and metabolism
isogroup10777	Carbohydrate transport and metabolism
isogroup10778	Signal transduction mechanisms
isogroup10779	Replication, recombination and repair
isogroup10780	Carbohydrate transport and metabolism
isogroup10783	Signal transduction mechanisms
isogroup10785	Signal transduction mechanisms
isogroup10788	Transcription
isogroup10789	Signal transduction mechanisms
isogroup10792	Posttranslational modification, protein turnover, chaperones
isogroup10793	Transcription
isogroup10798	RNA processing and modification
isogroup1079	Secondary metabolites biosynthesis, transport and catabolism
isogroup107	Signal transduction mechanisms
isogroup10800	Energy production and conversion
isogroup10801	Posttranslational modification, protein turnover, chaperones
isogroup10802	Secondary metabolites biosynthesis, transport and catabolism
isogroup10803	Amino acid transport and metabolism
isogroup10804	Carbohydrate transport and metabolism
isogroup10806	Translation, ribosomal structure and biogenesis
isogroup10807	RNA processing and modification
isogroup10808	Signal transduction mechanisms
isogroup10809	Amino acid transport and metabolism
isogroup10810	Energy production and conversion
isogroup10812	Energy production and conversion
isogroup10814	Posttranslational modification, protein turnover, chaperones
isogroup10815	Coenzyme transport and metabolism
isogroup10816	Secondary metabolites biosynthesis, transport and catabolism
isogroup10817	Translation, ribosomal structure and biogenesis
isogroup10820	Replication, recombination and repair
isogroup10821	Lipid transport and metabolism
isogroup10822	Energy production and conversion
isogroup10823	Signal transduction mechanisms
isogroup10824	Posttranslational modification, protein turnover, chaperones
isogroup10826	Posttranslational modification, protein turnover, chaperones
isogroup10829	Signal transduction mechanisms
isogroup1082	Signal transduction mechanisms
isogroup10834	Posttranslational modification, protein turnover, chaperones
isogroup10836	Replication, recombination and repair
isogroup10837	Translation, ribosomal structure and biogenesis
isogroup10840	Amino acid transport and metabolism
isogroup10842	Replication, recombination and repair
isogroup10843	Cytoskeleton
isogroup10844	RNA processing and modification
isogroup10845	Replication, recombination and repair
isogroup10846	Intracellular trafficking, secretion, and vesicular transport
isogroup10847	Transcription
isogroup10849	Cell wall/membrane/envelope biogenesis
isogroup10850	Posttranslational modification, protein turnover, chaperones
isogroup10851	Carbohydrate transport and metabolism
isogroup10855	Amino acid transport and metabolism
isogroup10856	Posttranslational modification, protein turnover, chaperones
isogroup10857	Posttranslational modification, protein turnover, chaperones
isogroup1085	Cytoskeleton
isogroup10862	RNA processing and modification
isogroup10863	Posttranslational modification, protein turnover, chaperones
isogroup10864	Signal transduction mechanisms
isogroup10865	Signal transduction mechanisms
isogroup10866	Extracellular structures
isogroup1086	Inorganic ion transport and metabolism
isogroup10872	Intracellular trafficking, secretion, and vesicular transport
isogroup10875	Replication, recombination and repair
isogroup10877	Intracellular trafficking, secretion, and vesicular transport
isogroup10878	Translation, ribosomal structure and biogenesis
isogroup1087	Transcription
isogroup10880	RNA processing and modification
isogroup10881	Replication, recombination and repair
isogroup10882	RNA processing and modification
isogroup10885	Transcription
isogroup10887	Replication, recombination and repair
isogroup1088	Secondary metabolites biosynthesis, transport and catabolism
isogroup10890	Translation, ribosomal structure and biogenesis
isogroup10892	Signal transduction mechanisms
isogroup10893	Intracellular trafficking, secretion, and vesicular transport
isogroup10894.1	RNA processing and modification
isogroup10894	RNA processing and modification
isogroup10897	Signal transduction mechanisms
isogroup10898	Replication, recombination and repair
isogroup1089	Intracellular trafficking, secretion, and vesicular transport
isogroup10900	Intracellular trafficking, secretion, and vesicular transport
isogroup10902	Cell motility
isogroup10903	Intracellular trafficking, secretion, and vesicular transport
isogroup10905	Transcription
isogroup10907	Inorganic ion transport and metabolism
isogroup1090	Signal transduction mechanisms
isogroup10917	Cytoskeleton
isogroup1091	Intracellular trafficking, secretion, and vesicular transport
isogroup1092	Signal transduction mechanisms
isogroup10930	Posttranslational modification, protein turnover, chaperones
isogroup10932	Signal transduction mechanisms
isogroup10933	Posttranslational modification, protein turnover, chaperones
isogroup10934	Nucleotide transport and metabolism
isogroup10935	Secondary metabolites biosynthesis, transport and catabolism
isogroup10936	Translation, ribosomal structure and biogenesis
isogroup10938	Secondary metabolites biosynthesis, transport and catabolism
isogroup1093	Signal transduction mechanisms
isogroup1094.1	Signal transduction mechanisms
isogroup10942	Lipid transport and metabolism
isogroup10943	Posttranslational modification, protein turnover, chaperones
isogroup10944	Energy production and conversion
isogroup10946	Lipid transport and metabolism
isogroup10948	Transcription
isogroup1094	Signal transduction mechanisms
isogroup10952	Posttranslational modification, protein turnover, chaperones
isogroup10953	Translation, ribosomal structure and biogenesis
isogroup10956	RNA processing and modification
isogroup10958	Cytoskeleton
isogroup10961	Translation, ribosomal structure and biogenesis
isogroup10963	Chromatin structure and dynamics
isogroup10964	Signal transduction mechanisms
isogroup10968	Intracellular trafficking, secretion, and vesicular transport
isogroup10969	Signal transduction mechanisms
isogroup1096	Signal transduction mechanisms
isogroup10971	Amino acid transport and metabolism
isogroup10972	Transcription
isogroup10974	Intracellular trafficking, secretion, and vesicular transport
isogroup10975	Energy production and conversion
isogroup10976	Lipid transport and metabolism
isogroup10977	Signal transduction mechanisms
isogroup10978	Posttranslational modification, protein turnover, chaperones
isogroup1097	Signal transduction mechanisms
isogroup10981	Signal transduction mechanisms
isogroup10982	Signal transduction mechanisms
isogroup10983	Transcription
isogroup10985	Intracellular trafficking, secretion, and vesicular transport
isogroup10986	Posttranslational modification, protein turnover, chaperones
isogroup1098	Carbohydrate transport and metabolism
isogroup10990	Translation, ribosomal structure and biogenesis
isogroup10994	Posttranslational modification, protein turnover, chaperones
isogroup10997	Nucleotide transport and metabolism
isogroup1099	Signal transduction mechanisms
isogroup11002	Intracellular trafficking, secretion, and vesicular transport
isogroup11007	Energy production and conversion
isogroup11009	Signal transduction mechanisms
isogroup1100	Signal transduction mechanisms
isogroup11010	Energy production and conversion
isogroup11011	Inorganic ion transport and metabolism
isogroup11012	Transcription
isogroup11018	Posttranslational modification, protein turnover, chaperones
isogroup11019	Transcription
isogroup1101	Intracellular trafficking, secretion, and vesicular transport
isogroup11021	Signal transduction mechanisms
isogroup11024	Posttranslational modification, protein turnover, chaperones
isogroup11027	Signal transduction mechanisms
isogroup11028	RNA processing and modification
isogroup11031	Posttranslational modification, protein turnover, chaperones
isogroup11033	Transcription
isogroup11037	RNA processing and modification
isogroup11038	Cell wall/membrane/envelope biogenesis
isogroup1103	Inorganic ion transport and metabolism
isogroup11040	Posttranslational modification, protein turnover, chaperones
isogroup11043	Signal transduction mechanisms
isogroup11045	Intracellular trafficking, secretion, and vesicular transport
isogroup11046	Signal transduction mechanisms
isogroup11049	Cell wall/membrane/envelope biogenesis
isogroup1104	Replication, recombination and repair
isogroup11051	Posttranslational modification, protein turnover, chaperones
isogroup11053	Signal transduction mechanisms
isogroup11054	Transcription
isogroup11055	Intracellular trafficking, secretion, and vesicular transport
isogroup1105	Signal transduction mechanisms
isogroup11062	Posttranslational modification, protein turnover, chaperones
isogroup11064	Energy production and conversion
isogroup11066	Amino acid transport and metabolism
isogroup11068	Transcription
isogroup11069	Intracellular trafficking, secretion, and vesicular transport
isogroup1106	Transcription
isogroup1107.1	Intracellular trafficking, secretion, and vesicular transport
isogroup11071	Intracellular trafficking, secretion, and vesicular transport
isogroup1107.2	Intracellular trafficking, secretion, and vesicular transport
isogroup11072	Intracellular trafficking, secretion, and vesicular transport
isogroup11075	Intracellular trafficking, secretion, and vesicular transport
isogroup11078	Lipid transport and metabolism
isogroup1107	Intracellular trafficking, secretion, and vesicular transport
isogroup11081	Cytoskeleton
isogroup11085.1	RNA processing and modification
isogroup11085	RNA processing and modification
isogroup11086	Replication, recombination and repair
isogroup11087	Cell wall/membrane/envelope biogenesis
isogroup1108	Signal transduction mechanisms
isogroup11091	Nuclear structure
isogroup11098	Posttranslational modification, protein turnover, chaperones
isogroup11100	Posttranslational modification, protein turnover, chaperones
isogroup11105	Transcription
isogroup11109	Coenzyme transport and metabolism
isogroup1110	Posttranslational modification, protein turnover, chaperones
isogroup11111	Signal transduction mechanisms
isogroup11112	Carbohydrate transport and metabolism
isogroup11113	Amino acid transport and metabolism
isogroup11114	Signal transduction mechanisms
isogroup11118	Transcription
isogroup11119	Nucleotide transport and metabolism
isogroup11120	Posttranslational modification, protein turnover, chaperones
isogroup11124	RNA processing and modification
isogroup11126	Signal transduction mechanisms
isogroup1112	Signal transduction mechanisms
isogroup11130	Posttranslational modification, protein turnover, chaperones
isogroup11131	Nucleotide transport and metabolism
isogroup11132	Cytoskeleton
isogroup11134	Cell cycle control, cell division, chromosome partitioning
isogroup11137	Amino acid transport and metabolism
isogroup11140	Lipid transport and metabolism
isogroup11141	Posttranslational modification, protein turnover, chaperones
isogroup11144	Transcription
isogroup11145	Posttranslational modification, protein turnover, chaperones
isogroup11146	Cell wall/membrane/envelope biogenesis
isogroup1114	Replication, recombination and repair
isogroup11156	RNA processing and modification
isogroup11158	Extracellular structures
isogroup11160	Posttranslational modification, protein turnover, chaperones
isogroup11162	Intracellular trafficking, secretion, and vesicular transport
isogroup11163	Translation, ribosomal structure and biogenesis
isogroup11167	Signal transduction mechanisms
isogroup11168	Amino acid transport and metabolism
isogroup1116	Inorganic ion transport and metabolism
isogroup11171	RNA processing and modification
isogroup11172	Posttranslational modification, protein turnover, chaperones
isogroup1117	Cytoskeleton
isogroup11180	Amino acid transport and metabolism
isogroup11182	Inorganic ion transport and metabolism
isogroup11187	Transcription
isogroup11188	Posttranslational modification, protein turnover, chaperones
isogroup11189	Intracellular trafficking, secretion, and vesicular transport
isogroup1118	Transcription
isogroup11191	Carbohydrate transport and metabolism
isogroup11198	Signal transduction mechanisms
isogroup1119	Cytoskeleton
isogroup11201	Transcription
isogroup11202	Signal transduction mechanisms
isogroup11204	Posttranslational modification, protein turnover, chaperones
isogroup11208.1	Intracellular trafficking, secretion, and vesicular transport
isogroup11208	Intracellular trafficking, secretion, and vesicular transport
isogroup11210	Carbohydrate transport and metabolism
isogroup11211	Nucleotide transport and metabolism
isogroup11212	Transcription
isogroup11214	Posttranslational modification, protein turnover, chaperones
isogroup11216	Intracellular trafficking, secretion, and vesicular transport
isogroup11217	RNA processing and modification
isogroup11221	RNA processing and modification
isogroup11222	Carbohydrate transport and metabolism
isogroup11225	Extracellular structures
isogroup11226	Carbohydrate transport and metabolism
isogroup11229	Intracellular trafficking, secretion, and vesicular transport
isogroup1122	Posttranslational modification, protein turnover, chaperones
isogroup11234	Posttranslational modification, protein turnover, chaperones
isogroup11236	Energy production and conversion
isogroup11237	Coenzyme transport and metabolism
isogroup11239	Replication, recombination and repair
isogroup1123	Signal transduction mechanisms
