isogroup13190_g2	Signal transduction mechanisms
isogroup13197_g1	Cell wall/membrane/envelope biogenesis
isogroup1324_g1	RNA processing and modification
isogroup13260_g1	Signal transduction mechanisms
isogroup13273_g1	Transcription
isogroup13277_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup13283_g1	Transcription
isogroup133096_g1	RNA processing and modification
isogroup133105_g1	Signal transduction mechanisms
isogroup133141_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup133167_g1	Posttranslational modification, protein turnover, chaperones
isogroup133377_g1	Cell cycle control, cell division, chromosome partitioning
isogroup133425_g1	Amino acid transport and metabolism
isogroup133426_g1	Signal transduction mechanisms
isogroup133510_g1	Replication, recombination and repair
isogroup13354_g1	Translation, ribosomal structure and biogenesis
isogroup133669_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup133678_g1	Inorganic ion transport and metabolism
isogroup133717_g1	Posttranslational modification, protein turnover, chaperones
isogroup133731_g1	Signal transduction mechanisms
isogroup133736_g1	Signal transduction mechanisms
isogroup133764_g1	Cytoskeleton
isogroup133803_g1	Cell cycle control, cell division, chromosome partitioning
isogroup13382_g1	Energy production and conversion
isogroup133846_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup133847_g1	Posttranslational modification, protein turnover, chaperones
isogroup133971_g1	Posttranslational modification, protein turnover, chaperones
isogroup133992_g1	Posttranslational modification, protein turnover, chaperones
isogroup134033_g1	Cell wall/membrane/envelope biogenesis
isogroup134080_g1	Signal transduction mechanisms
isogroup134085_g1	Inorganic ion transport and metabolism
isogroup13408_g1	Posttranslational modification, protein turnover, chaperones
isogroup134157_g1	Posttranslational modification, protein turnover, chaperones
isogroup134219_g1	Lipid transport and metabolism
isogroup134306_g1	Transcription
isogroup134341_g1	Translation, ribosomal structure and biogenesis
isogroup134358_g1	Signal transduction mechanisms
isogroup13436_g1	Signal transduction mechanisms
isogroup13437_g1	Nucleotide transport and metabolism
isogroup13460_g1	Amino acid transport and metabolism
isogroup13470_g1	Translation, ribosomal structure and biogenesis
isogroup134734_g1	Signal transduction mechanisms
isogroup134738_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup134820_g1	Signal transduction mechanisms
isogroup134831_g1	Cytoskeleton
isogroup134895_g1	Signal transduction mechanisms
isogroup134900_g1	Inorganic ion transport and metabolism
isogroup13491_g1	Energy production and conversion
isogroup134931_g1	RNA processing and modification
isogroup134956_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup134993_g1	RNA processing and modification
isogroup135021_g1	Signal transduction mechanisms
isogroup135042_g1	Cytoskeleton
isogroup135075_g1	Replication, recombination and repair
isogroup135155_g1	Extracellular structures
isogroup135174_g1	Transcription
isogroup13518_g1	Posttranslational modification, protein turnover, chaperones
isogroup13521_g1	Replication, recombination and repair
isogroup1352_g1	Posttranslational modification, protein turnover, chaperones
isogroup135382_g1	Signal transduction mechanisms
isogroup135412_g1	Signal transduction mechanisms
isogroup135429_g1	Transcription
isogroup135439_g1	Cell cycle control, cell division, chromosome partitioning
isogroup13547_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup1354_g2	Posttranslational modification, protein turnover, chaperones
isogroup135502_g1	Posttranslational modification, protein turnover, chaperones
isogroup135614_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup135620_g1	Signal transduction mechanisms
isogroup135648_g1	Posttranslational modification, protein turnover, chaperones
isogroup135681_g1	Posttranslational modification, protein turnover, chaperones
isogroup135749_g1	Signal transduction mechanisms
isogroup135755_g1	Lipid transport and metabolism
isogroup135823_g1	Lipid transport and metabolism
isogroup135834_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup135848_g1	Cytoskeleton
isogroup135880_g1	Amino acid transport and metabolism
isogroup135941_g1	RNA processing and modification
isogroup136043_g1	Signal transduction mechanisms
isogroup13611_g1	Signal transduction mechanisms
isogroup136242_g1	Posttranslational modification, protein turnover, chaperones
isogroup136255_g1	Posttranslational modification, protein turnover, chaperones
isogroup136308_g1	Chromatin structure and dynamics
isogroup136336_g1	Posttranslational modification, protein turnover, chaperones
isogroup136428_g1	Carbohydrate transport and metabolism
isogroup136483_g1	Translation, ribosomal structure and biogenesis
isogroup13652_g1	RNA processing and modification
isogroup136536_g1	Translation, ribosomal structure and biogenesis
isogroup136586_g1	Amino acid transport and metabolism
isogroup136605_g1	Inorganic ion transport and metabolism
isogroup136644_g1	Cell wall/membrane/envelope biogenesis
isogroup136646_g1	Energy production and conversion
isogroup136698_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup136716_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup136740_g1	Signal transduction mechanisms
isogroup136819_g1	Transcription
isogroup136867_g1	Energy production and conversion
isogroup136871_g1	Signal transduction mechanisms
isogroup136874_g1	Replication, recombination and repair
isogroup136896_g1	Signal transduction mechanisms
isogroup136922_g1	Carbohydrate transport and metabolism
isogroup136923_g1	Signal transduction mechanisms
isogroup13695_g1	Replication, recombination and repair
isogroup136977_g1	Replication, recombination and repair
isogroup136994_g1	Signal transduction mechanisms
isogroup137049_g1	Signal transduction mechanisms
isogroup137111_g1	Signal transduction mechanisms
isogroup137136_g1	Replication, recombination and repair
isogroup13720_g1	Signal transduction mechanisms
isogroup137227_g1	Signal transduction mechanisms
isogroup137286_g1	Signal transduction mechanisms
isogroup137308_g1	Cell wall/membrane/envelope biogenesis
isogroup137350_g1	Transcription
isogroup137361_g1	Signal transduction mechanisms
isogroup13736_g1	Carbohydrate transport and metabolism
isogroup137423_g1	Transcription
isogroup13743_g1	Energy production and conversion
isogroup137510_g1	Lipid transport and metabolism
isogroup13767_g1	Replication, recombination and repair
isogroup137694_g1	Nucleotide transport and metabolism
isogroup137721_g1	Signal transduction mechanisms
isogroup137728_g1	Replication, recombination and repair
isogroup137762_g1	Chromatin structure and dynamics
isogroup13778_g1	Posttranslational modification, protein turnover, chaperones
isogroup137800_g1	Posttranslational modification, protein turnover, chaperones
isogroup137944_g1	Signal transduction mechanisms
isogroup138141_g1	RNA processing and modification
isogroup138184_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup1381_g2	Lipid transport and metabolism
isogroup138216_g1	Amino acid transport and metabolism
isogroup13836_g1	Posttranslational modification, protein turnover, chaperones
isogroup138386_g1	Signal transduction mechanisms
isogroup13838_g1	Signal transduction mechanisms
isogroup138472_g1	Signal transduction mechanisms
isogroup138517_g1	Energy production and conversion
isogroup13853_g1	Lipid transport and metabolism
isogroup138566_g1	Replication, recombination and repair
isogroup138607_g1	Signal transduction mechanisms
isogroup138640_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup138643_g1	Extracellular structures
isogroup138657_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup138686_g1	Signal transduction mechanisms
isogroup138719_g1	Signal transduction mechanisms
isogroup138780_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup1388_g1	Transcription
isogroup138907_g1	Transcription
isogroup138974_g1	Cell cycle control, cell division, chromosome partitioning
isogroup139026_g1	Nucleotide transport and metabolism
isogroup139222_g1	Cell cycle control, cell division, chromosome partitioning
isogroup139225_g1	Energy production and conversion
isogroup139233_g1	Energy production and conversion
isogroup139266_g1	Carbohydrate transport and metabolism
isogroup139311_g1	Posttranslational modification, protein turnover, chaperones
isogroup13935_g1	Transcription
isogroup13937_g1	Amino acid transport and metabolism
isogroup139427_g1	Posttranslational modification, protein turnover, chaperones
isogroup139438_g1	Replication, recombination and repair
isogroup139452_g1	Inorganic ion transport and metabolism
isogroup139478_g1	Cell wall/membrane/envelope biogenesis
isogroup139509_g1	Carbohydrate transport and metabolism
isogroup139555_g1	Cell cycle control, cell division, chromosome partitioning
isogroup139633_g1	Signal transduction mechanisms
isogroup139669_g1	Secondary metabolites biosynthesis, transport and catabolism
isogroup139678_g1	Transcription
isogroup139702_g1	Cytoskeleton
isogroup13972_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup139753_g1	Extracellular structures
isogroup139820_g1	Posttranslational modification, protein turnover, chaperones
isogroup13984_g1	Signal transduction mechanisms
isogroup139865_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup139958_g1	Translation, ribosomal structure and biogenesis
isogroup139_g1	Translation, ribosomal structure and biogenesis
isogroup140075_g1	Posttranslational modification, protein turnover, chaperones
isogroup14008_g1	Amino acid transport and metabolism
isogroup14028_g1	Posttranslational modification, protein turnover, chaperones
isogroup140424_g1	Signal transduction mechanisms
isogroup140467_g1	Carbohydrate transport and metabolism
isogroup140469_g1	Carbohydrate transport and metabolism
isogroup140576_g1	Lipid transport and metabolism
isogroup140599_g1	Signal transduction mechanisms
isogroup140837_g1	Amino acid transport and metabolism
isogroup140884_g1	Cell wall/membrane/envelope biogenesis
isogroup14089_g1	Cell wall/membrane/envelope biogenesis
isogroup140909_g1	Intracellular trafficking, secretion, and vesicular transport
isogroup140931_g1	Amino acid transport and metabolism
isogroup140954_g1	Signal transduction mechanisms
